timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
37066.965,-0.9269902110099792,0.20510008931159973,1.0220245122909546,0.31194156408309937,0.40453866124153137,-0.01789696142077446,0.04761241376399994,-0.01811455748975277,-0.014385223388671875,1.8368386030197144,-3.270251989364624,-0.6141143441200256,79,17,19,45332.51171875,50781,45524,50027,43844
37076.842,-0.9239805340766907,0.2088851034641266,1.0219858884811401,0.3161229193210602,0.3999541699886322,-0.01913517713546753,0.038959354162216187,-0.03306695818901062,-0.018740952014923096,1.8856199979782104,-3.2402122020721436,-0.6031765937805176,71,29,22,45365.24609375,50728,45930,50146,43414
37086.709,-0.920986533164978,0.2125895768404007,1.0219566822052002,0.3201388120651245,0.39517733454704285,-0.020317425951361656,0.058394309133291245,-0.041580233722925186,-0.007919907569885254,1.9297878742218018,-3.2114169597625732,-0.5913991332054138,84,36,21,45396.28125,50221,45819,50689,43578
37096.586,-0.9178966879844666,0.21625107526779175,1.0219229459762573,0.3242863118648529,0.39035502076148987,-0.02046063356101513,0.05099446326494217,-0.03282115235924721,0.0016292333602905273,1.9776408672332764,-3.184079170227051,-0.5777691006660461,43,35,26,45401.58984375,50235,45631,50728,43722
37106.463,-0.9147928357124329,0.2198631465435028,1.0218998193740845,0.32835137844085693,0.38547003269195557,-0.019884372130036354,0.058479901403188705,-0.027773667126893997,-0.005588173866271973,2.0065295696258545,-3.157102584838867,-0.5643599033355713,57,30,27,45388.28515625,50621,45773,50346,43529
37116.34,-0.9116612672805786,0.22344207763671875,1.021876335144043,0.33219513297080994,0.38061779737472534,-0.0199413001537323,0.05209185183048248,-0.038762323558330536,-0.012235820293426514,2.038752555847168,-3.130733013153076,-0.5501320362091064,67,12,27,45390.83203125,50436,45812,50543,43475
37126.219,-0.9084115624427795,0.22696691751480103,1.0218554735183716,0.33623701333999634,0.3756633698940277,-0.020343458279967308,0.06984784454107285,-0.023100389167666435,-0.0002759099006652832,2.0815768241882324,-3.116816282272339,-0.5361133217811584,50,19,22,45401.9296875,50342,46366,50770,43053
37136.087,-0.905229389667511,0.23039847612380981,1.0218374729156494,0.34004688262939453,0.370536744594574,-0.019698360934853554,0.0769738107919693,-0.03360955789685249,-0.0008241534233093262,2.117976665496826,-3.0981836318969727,-0.5248449444770813,59,28,17,45386.59765625,50345,45845,50575,43512
37145.964,-0.901918888092041,0.2338174432516098,1.0218349695205688,0.3439924418926239,0.3654365539550781,-0.019191915169358253,0.05947834625840187,-0.056803394109010696,-0.0031734704971313477,2.157288074493408,-3.074453353881836,-0.5158073902130127,67,6,18,45373.8671875,50872,45395,50038,43955
37155.85,-0.8985949158668518,0.23720304667949677,1.0218390226364136,0.34782281517982483,0.36033061146736145,-0.01858016476035118,0.06346379220485687,-0.042370811104774475,-0.001227259635925293,2.1969709396362305,-3.0563111305236816,-0.5063087940216064,60,44,20,45358.06640625,50283,46085,50641,43154
37165.716,-0.8952970504760742,0.24049967527389526,1.0218477249145508,0.3514650762081146,0.3550189435482025,-0.01783883571624756,0.061712346971035004,-0.051507361233234406,0.015691757202148438,2.2323813438415527,-3.0275919437408447,-0.496126651763916,43,33,23,45338.66015625,50263,45439,50668,43791
37175.593,-0.8919339179992676,0.24375122785568237,1.0218629837036133,0.35520845651626587,0.3497351109981537,-0.015766674652695656,0.0802309513092041,-0.06700072437524796,0.00907289981842041,2.2597012519836426,-2.998533010482788,-0.4857320189476013,35,20,25,45285.32421875,51149,45236,49712,43903
37185.469,-0.8885264992713928,0.24699366092681885,1.0218902826309204,0.35888996720314026,0.3444387912750244,-0.013653216883540154,0.07604372501373291,-0.06107321381568909,0.006135344505310059,2.2784619331359863,-2.972513437271118,-0.47534501552581787,46,40,22,45230.0078125,50552,45984,50426,43168
37195.351,-0.8850622773170471,0.25015178322792053,1.02192223072052,0.36252331733703613,0.3391299545764923,-0.012035694904625416,0.08320052921772003,-0.05323202535510063,0.007193326950073242,2.3038275241851807,-2.9429612159729004,-0.4650709629058838,43,62,11,45186.58203125,50010,45774,50695,43291
37205.216,-0.8815582990646362,0.2532311975955963,1.0219534635543823,0.3661676049232483,0.3337133526802063,-0.010252906940877438,0.07775408774614334,-0.08057494461536407,0.014666199684143066,2.329763174057007,-2.9004902839660645,-0.4588972330093384,21,63,20,45138.765625,50377,45562,50504,43494
37215.091,-0.8780841827392578,0.25631627440452576,1.0220074653625488,0.3696427047252655,0.32834434509277344,-0.007624693214893341,0.07048100978136063,-0.0773720070719719,0.02399921417236328,2.3412628173828125,-2.856536865234375,-0.45086780190467834,19,66,8,45068.2421875,50013,45933,50554,42960
37224.968,-0.8745046854019165,0.25930076837539673,1.0220738649368286,0.3732007145881653,0.3228563666343689,-0.004712575580924749,0.07822278887033463,-0.06787383556365967,0.014895796775817871,2.35002064704895,-2.8156886100769043,-0.4480031728744507,48,41,9,44989.51953125,50463,46117,50186,42759
37234.846,-0.8714534640312195,0.26182398200035095,1.0221099853515625,0.37563061714172363,0.31649425625801086,-0.0024712097365409136,0.07118718326091766,-0.08047863095998764,0.014826059341430664,2.3829400539398193,-2.7778077125549316,-0.4436477720737457,45,47,11,44928.7109375,50194,45982,50257,42656
37244.722,-0.8678781390190125,0.26472994685173035,1.022287368774414,0.3759019672870636,0.30885136127471924,-1.5255544894898776e-05,0.08081959187984467,-0.05470522120594978,0.011153936386108398,2.4171717166900635,-2.7275688648223877,-0.43898990750312805,63,19,15,44855.015625,50393,45953,50008,42534
37254.597,-0.8638157248497009,0.2678608298301697,1.022412896156311,0.38040298223495483,0.304332971572876,0.00175508635584265,0.07323909550905228,-0.06284879893064499,0.024274587631225586,2.4519455432891846,-2.710315465927124,-0.4321903586387634,26,43,12,44800.71484375,49847,45032,50478,43482
37264.469,-0.8601150512695312,0.2707344591617584,1.0225387811660767,0.3837565779685974,0.2991392910480499,0.0045589120127260685,0.07394476979970932,-0.06974595040082932,0.013483762741088867,2.470500946044922,-2.6798431873321533,-0.4273521602153778,45,32,10,44720.0703125,49934,45418,50149,42827
37274.354,-0.8564423322677612,0.27350640296936035,1.0226671695709229,0.38676029443740845,0.29380539059638977,0.006623950321227312,0.0878157764673233,-0.07556092739105225,0.01829075813293457,2.493825912475586,-2.652275323867798,-0.42238250374794006,8,27,4,44657.38671875,49359,44969,50589,43279
